timestamp,region,latitude,longitude,20:19:00:00:03:21,20:19:00:00:02:81,20:19:00:00:01:43,20:19:00:00:03:23,20:19:00:00:00:98,20:19:00:00:00:08,20:19:00:00:01:62,20:19:00:00:00:26,20:19:00:00:01:72,20:19:00:00:02:99,20:19:00:00:00:53,20:19:00:00:03:07,20:19:00:00:00:95,20:19:00:00:01:47,20:19:00:00:00:69,20:19:00:00:00:97,20:19:00:00:00:51,20:19:00:00:00:04,20:19:00:00:01:46,20:19:00:00:02:56,20:19:00:00:00:87,20:19:00:00:04:41,20:19:00:00:03:55,20:19:00:00:01:17,20:19:00:00:02:79,20:19:00:00:00:52,20:19:00:00:00:27,20:19:00:00:04:25,20:19:00:00:00:07,20:19:00:00:00:70,20:19:00:00:01:27,20:19:00:00:00:72,20:19:00:00:03:06,20:19:00:00:04:53,20:19:00:00:02:52,20:19:00:00:00:84,20:19:00:00:00:39,20:19:00:00:00:46,20:19:00:00:01:79,20:19:00:00:01:39,20:19:00:00:03:31,20:19:00:00:01:02,20:19:00:00:01:74,20:19:00:00:02:29,20:19:00:00:02:60,20:19:00:00:00:31,20:19:00:00:00:35,20:19:00:00:01:25,20:19:00:00:00:13,20:19:00:00:03:09,20:19:00:00:00:82,20:19:00:00:03:53,20:19:00:00:01:51,20:19:00:00:00:14,20:19:00:00:01:01,20:19:00:00:02:57,20:19:00:00:01:29,20:19:00:00:00:93,20:19:00:00:00:50,20:19:00:00:01:48,20:19:00:00:01:97,20:19:00:00:00:67,20:19:00:00:00:06,20:19:00:00:02:34,20:19:00:00:03:57,20:19:00:00:03:13,20:19:00:00:04:39,20:19:00:00:00:37,20:19:00:00:04:51,20:19:00:00:01:61,20:19:00:00:02:00,20:19:00:00:00:23,20:19:00:00:00:64,20:19:00:00:02:19,20:19:00:00:00:32,20:19:00:00:01:59,20:19:00:00:00:38,20:19:00:00:00:49,20:19:00:00:00:09,20:19:00:00:01:33,20:19:00:00:01:58,20:19:00:00:00:65,20:19:00:00:00:19,20:19:00:00:04:52,20:19:00:00:01:50,20:19:00:00:00:92,20:19:00:00:00:22,20:19:00:00:01:40,20:19:00:00:01:44,20:19:00:00:01:95,20:19:00:00:02:94,20:19:00:00:02:55,20:19:00:00:03:32,20:19:00:00:03:04,20:19:00:00:02:96,20:19:00:00:03:20,20:19:00:00:00:17,20:19:00:00:03:56,20:19:00:00:03:51,20:19:00:00:01:81,20:19:00:00:00:71,20:19:00:00:00:76,20:19:00:00:03:85,20:19:00:00:01:57,20:19:00:00:01:65,20:19:00:00:00:63,20:19:00:00:01:78,20:19:00:00:01:00,20:19:00:00:00:20,20:19:00:00:02:59,20:19:00:00:01:89,20:19:00:00:00:91,20:19:00:00:02:80,20:19:00:00:03:24,20:19:00:00:04:50,20:19:00:00:00:56,20:19:00:00:01:56,20:19:00:00:00:59,20:19:00:00:01:83,20:19:00:00:00:33,20:19:00:00:01:14,20:19:00:00:00:36,20:19:00:00:03:52,20:19:00:00:02:97,20:19:00:00:00:40,20:19:00:00:01:93,20:19:00:00:01:16,20:19:00:00:03:48,20:19:00:00:01:11,20:19:00:00:01:35,20:19:00:00:01:66,20:19:00:00:01:84,20:19:00:00:03:02,20:19:00:00:03:50,20:19:00:00:01:18,20:19:00:00:04:63,20:19:00:00:03:49,20:19:00:00:00:94,20:19:00:00:00:80,20:19:00:00:03:08,20:19:00:00:01:07,20:19:00:00:00:78,20:19:00:00:03:05,20:19:00:00:00:88,20:19:00:00:01:98,20:19:00:00:01:31,20:19:00:00:00:29,20:19:00:00:01:76,20:19:00:00:04:31,20:19:00:00:01:88,20:19:00:00:00:61,20:19:00:00:02:83,20:19:00:00:02:24,20:19:00:00:01:36,20:19:00:00:00:25,20:19:00:00:03:54,20:19:00:00:00:81,20:19:00:00:01:49,20:19:00:00:00:28,20:19:00:00:01:30,20:19:00:00:01:24,20:19:00:00:00:10,20:19:00:00:03:28,20:19:00:00:00:21,20:19:00:00:00:48,20:19:00:00:01:99,20:19:00:00:03:58,20:19:00:00:04:37,20:19:00:00:00:89,20:19:00:00:04:42,20:19:00:00:00:01,20:19:00:00:03:03,20:19:00:00:00:68,20:19:00:00:02:88,20:19:00:00:02:95,20:19:00:00:01:60,20:19:00:00:01:52,20:19:00:00:03:88,20:19:00:00:00:45,20:19:00:00:00:55,20:19:00:00:01:53,20:19:00:00:01:63,20:19:00:00:04:32,20:19:00:00:02:63,20:19:00:00:01:19,20:19:00:00:01:64,20:19:00:00:00:12,20:19:00:00:00:77,20:19:00:00:01:82,20:19:00:00:02:82,20:19:00:00:00:18,20:19:00:00:00:57,20:19:00:00:01:28,20:19:00:00:01:92,20:19:00:00:00:96,20:19:00:00:04:19,20:19:00:00:01:69,20:19:00:00:01:67,20:19:00:00:00:54,20:19:00:00:03:87,20:19:00:00:01:10,20:19:00:00:01:80,20:19:00:00:04:40,20:19:00:00:01:26,20:19:00:00:00:41,20:19:00:00:01:73,20:19:00:00:00:75,20:19:00:00:01:09,20:19:00:00:04:20,20:19:00:00:00:47,20:19:00:00:03:01,20:19:00:00:00:90,20:19:00:00:01:75,20:19:00:00:01:68,20:19:00:00:01:32,20:19:00:00:00:60,20:19:00:00:04:18,20:19:00:00:03:22,20:19:00:00:00:58,20:19:00:00:00:34,20:19:00:00:01:08,20:19:00:00:00:62,20:19:00:00:00:30,20:19:00:00:01:96,20:19:00:00:01:34,20:19:00:00:01:41,20:19:00:00:00:24
180.396,1,43.71833191391698,10.421659858185151,,,-92.0,,-74.0,-75.0,,,,,-68.0,,,,,-71.0,,,,,,,,,,-66.0,,,-74.0,,,,,,,,,,,,,,,,,,-55.0,-89.0,-55.0,,,,,-55.0,,,,,,,,,-74.0,,,,,,,,,,,,-84.0,,-58.0,,-81.0,,,,-57.0,,,,-53.0,,,,,,,,,,-56.0,,,-92.0,,,,,,-54.0,,,-53.0,,,,,,,,,,-92.0,-83.0,,-54.0,,,-90.0,,,,,-90.0,,,,,,,,,,,-86.0,,,,-87.0,,,,,,,,,,,,,,,-89.0,-88.0,-75.0,,-51.0,,,,,,,,,-90.0,,,,,,-67.0,-68.0,,,,,,,-55.0,,-89.0,,-51.0,-73.0,,,,,,,-68.0,,,-90.0,,,-87.0,,,,,,,,,,,-71.0,,,-66.0,-56.0,,,,,,,
184.38,0,43.71830553814668,10.421614614519967,,,,,-74.0,-82.0,,,,,,,,,,-73.0,,,,,,,,,,,,,-81.0,,,,,,,,,,,,,,,,,-86.0,-56.0,,-56.0,,,,,-57.0,,,,,,,,,-82.0,,,,,,,,,,,,-85.0,,-62.0,,,,,,-59.0,,,,-54.0,,,,,,,,,,-60.0,,,,,,,,,-56.0,,,-61.0,,,,,,,,,,,-84.0,,-56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,-56.0,,,,,,,,,,,,,,,-72.0,,,,,,,,-58.0,,,,-53.0,-73.0,,,,,,,-72.0,,,,,,,,,,,,,,,,,-73.0,,,,-58.0,,,,,,,
188.38,0,43.71827916237639,10.421569370854783,,,,,-68.0,-73.0,,,,,-73.0,,,-91.0,,-67.0,,,,,,,,,,-74.0,,,-73.0,,,,,,,,,,,,,,,,,-90.0,-68.0,,-68.0,,,,,-69.0,,,,,,,,,-74.0,,,,,,,,,,,,-89.0,,-70.0,,,,,,-69.0,,,,-68.0,,,,,,,,,,-69.0,,,,,,,,,-68.0,,,-69.0,,,,,,,,,,,-85.0,,-69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0,,-68.0,,,,,,,,,,,,,,,-71.0,-71.0,-91.0,,,,-96.0,,-70.0,,,,-68.0,-68.0,,,,,,,-68.0,,,,,,,,,,,,,,,,,-68.0,,,-68.0,-70.0,,,,,,,
192.392,0,43.7182527866061,10.4215241271896,,,,,-64.0,-66.0,,-91.0,,,-54.0,,-85.0,-88.0,,-65.0,,,-84.0,,,,,,,-58.0,,,-68.0,-89.0,,,,,,,,,,,,,-87.0,,,,-80.0,,,,,,-78.0,-82.0,,,,,,-84.0,-85.0,-88.0,-67.0,,,,,,,,-84.0,,,,,,-79.0,,-86.0,,,,-79.0,,-82.0,,-79.0,-85.0,,,,,,,,,-79.0,,,,,,,,,-80.0,,,-79.0,,,,,,,,,,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,-67.0,,,,,,,,,,,,,,,-78.0,,-58.0,-55.0,-80.0,,,,-80.0,,-83.0,,,,-84.0,-65.0,,,,,,,-53.0,,,,,,,-86.0,,,-86.0,,,,-89.0,,,-65.0,,,-56.0,,,,,,,-77.0,
59.81,0,43.718275394409204,10.421562907474044,,,,,-35.0,-79.0,,,-91.0,,-31.0,,,-68.0,,-36.0,,,-68.0,,,,,,,-31.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,-64.0,-87.0,,,,,,-68.0,,,-79.0,,,,,,,,,,,,,,,,,,,,,,-63.0,,,,,-87.0,,,,,,,-86.0,,,,,,,,-83.0,-88.0,,,,,,,,,,,,,,,,-87.0,,,,,,,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0,-74.0,,,-79.0,,,,,,,,-84.0,,,,,,,-64.0,,-31.0,-31.0,-64.0,,,,-63.0,-85.0,,,,,,-35.0,,-88.0,,-91.0,,-83.0,-32.0,,,,-85.0,,,,,,-88.0,,,,-90.0,-85.0,,-35.0,-92.0,,-32.0,-88.0,,,,,,-64.0,
65.814,0,43.718298002212315,10.421601687758486,,,,,-50.0,-79.0,,,,,-40.0,,,-83.0,,-50.0,,,-84.0,,,,,,,-40.0,,,-80.0,,,,,,,,,,,,,,,,,-84.0,-84.0,,-83.0,,,,-73.0,-84.0,,,,,,-83.0,,,-79.0,,,,,,,,,,,,-85.0,,-87.0,,-89.0,,,,,,-73.0,,,,,,,,,,,,,,,,,,,,,-84.0,,,-88.0,,,,,,,,,,,-84.0,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,-79.0,,,,,,,,,,,,,,,-74.0,,-45.0,-40.0,-73.0,,,,-72.0,,-85.0,,,,-86.0,-50.0,,,,,,,-40.0,,,,,,,,,,,,,,,,,-50.0,,,-40.0,-84.0,,,,,,-75.0,
69.798,1,43.718320610015425,10.421640468042929,,,,,-62.0,-73.0,,,,,-50.0,,-86.0,,,-63.0,,,-89.0,,,,,,,-50.0,,,-72.0,,,,,,,,,,,,,,,,,-84.0,-81.0,,-82.0,,,,-81.0,-81.0,,,,,,-91.0,-85.0,,-73.0,,,,,,,,-87.0,,,,-83.0,,-83.0,,-84.0,,,,-83.0,,-84.0,,,-84.0,,,,,,,,,-82.0,,,,,,,,,-81.0,,,-84.0,,,,,,,,,,,-84.0,,-81.0,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,-72.0,,-86.0,,-86.0,,,,,,,,,,,-81.0,,-51.0,-51.0,-77.0,,,,,,-82.0,,,,,-63.0,,,-85.0,,,,-50.0,,,,,,,,,,,,,,,,,-62.0,,,-50.0,-83.0,,,,,,-78.0,
73.789,1,43.71834321781853,10.421679248327372,,,,,-71.0,-75.0,,,,,-57.0,,,,,-70.0,,,,,,,,,,-63.0,,,-73.0,,,,,,,,,,,,,,,,,-80.0,-74.0,,-74.0,,,,-87.0,-73.0,,,,,,,,,-76.0,,,,,,,,,,,,-79.0,,-75.0,,,,,,-74.0,,-88.0,,-70.0,,,,,,,,,,-72.0,,,,,,,,,-73.0,,,-72.0,,,,,,,,,,,-80.0,,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0,,-72.0,,,,,,,,,,,,,-87.0,,-61.0,-60.0,,,,,,,-74.0,,,,-69.0,-72.0,,,-92.0,,,,-53.0,,,,,,,,,,,,,,,,,-72.0,,,-66.0,-74.0,,,,,,-86.0,
77.83,1,43.71836582562163,10.421718028611815,,,,,-75.0,-73.0,,-88.0,,,-64.0,,,,,-74.0,,,,,,,,,,-63.0,,,-73.0,,,,,,,,,,,,,,,,,,-62.0,,-62.0,,,,-90.0,-61.0,,,,,,,,,-74.0,,,,,,,,,,,,,,-61.0,,,,,,-60.0,,,,-60.0,,,,,,,,,,-61.0,,,,,,,,,-61.0,,,-60.0,,,,,,,,,,,,,-62.0,,,,,,,,,,,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,-74.0,,-60.0,,,,,,,,,,,,,,,-62.0,-64.0,-91.0,,,,-93.0,,-68.0,,,,-59.0,-75.0,,,,,,,-62.0,,,,,,,,,,,,,,,,,-75.0,,,-63.0,-67.0,,,,,,,
81.787,2,43.71838843342474,10.421756808896257,,,,,-85.0,-77.0,,-90.0,,,-65.0,,,,,-83.0,,,,,,,,,,-64.0,,,-81.0,,,,,,,,,,,,,,,,,-80.0,-51.0,,-51.0,,,,,-51.0,,,,,,,,,-76.0,,,,,,,,,,,,-80.0,,-49.0,,-82.0,,,,-48.0,,,,-48.0,,,,,,,,,,-48.0,,,,,,,,,-51.0,,,-48.0,,,,,,,,,,,-80.0,,-51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,,,,,,,,,-78.0,,-49.0,,,,,,,,,,,,,,,-64.0,-65.0,,,,,-90.0,,-52.0,,,,-48.0,-83.0,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,-64.0,-52.0,,,,,,,
85.82,2,43.71841104122785,10.4217955891807,,,,,,-73.0,,,,,-80.0,,,,,,,,,,,,,,,,,,-74.0,,,,,,,,,,,,,-84.0,,,,-84.0,-46.0,,-45.0,,,,,-46.0,,,,,,,,,-73.0,,,,,,,,,,,,-82.0,,-46.0,,-82.0,,,,-45.0,,,,-46.0,,,,,,,,,,-45.0,,,,,,,,,-46.0,,-86.0,-48.0,,,,,,,,,,,-83.0,,-46.0,,,,,,,,,,,,,,,,,,,-87.0,,,,,,,,,,-72.0,,,,,,,,,,,-74.0,,-46.0,,,,,,,,,,,,,,,-80.0,-81.0,,,,,,,-46.0,,,,-45.0,,,,,,,,-85.0,,,,,,,,,,,,,,,,,,,,,-44.0,,,,,,,
89.784,2,43.718433649030956,10.421834369465143,,,,,,-73.0,,,,,,,,,,,,,,,,,,,,-91.0,,,-71.0,,,,,,,,,,,,,,,,,-84.0,-41.0,-88.0,-40.0,,,,,-42.0,-84.0,,,,,,,,-76.0,,-86.0,,,,,,,,,,-82.0,,-46.0,,,,,,-47.0,,,,-47.0,,,,,,,,,,-47.0,,,,,,,,,-41.0,-92.0,,-48.0,,,,,,,,,,,-84.0,,-41.0,,,-84.0,,-93.0,,,,,,,,,,,,,,-87.0,,,,-89.0,-88.0,-82.0,,,,,,,-86.0,,,,,,-86.0,,-74.0,,-44.0,,,,,,,,,,,,,,,,,-88.0,,,,-88.0,,-42.0,,-86.0,,-46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.0,,,-83.0,,,,
93.786,3,43.71845625683406,10.421873149749585,,,,,,-75.0,,-89.0,,,,,,,,,,,,,,,,,,,-83.0,,-74.0,,,,,,,,,,,,,,,,,-84.0,-40.0,,-39.0,,,,-86.0,-39.0,-81.0,,,,-90.0,,,-85.0,-76.0,,-89.0,,,,,,,,,,-84.0,,-41.0,,-69.0,,,-86.0,-41.0,,,,-41.0,,,,,,,,,,-42.0,,,,,,,,,-40.0,,-84.0,-41.0,,,,,,,,,,,-84.0,,-40.0,,,,,,,,,,,,,,,,,,,-88.0,,,,,,-84.0,,,,,,,,,,,,,,,-75.0,,-40.0,,,,,,,,,,,,,-86.0,,,,-84.0,,,,,,-39.0,,,,-40.0,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,-38.0,,,-82.0,,,-85.0,
97.796,3,43.71847886463717,10.421911930034028,,,,,,-75.0,,-93.0,,,,,,,,,,,,,,,,,,,,,-76.0,,,,,,,,,,,,,,,,,-84.0,-44.0,-80.0,-44.0,,,,,-44.0,,,,,-91.0,,,,-76.0,,-85.0,,,,,,,,,,-84.0,,-43.0,,-70.0,,,-86.0,-42.0,,,,-42.0,,,,,,,,,,-42.0,,,,,,,,,-44.0,,,-43.0,,,,,,,,,-85.0,,-84.0,,-44.0,,,,,,,,-81.0,,,,,,,,,,,,,,,,-81.0,-86.0,,,,,,,-80.0,,,,,,-81.0,-81.0,-75.0,,-42.0,,,,,,,,,,,,,,,,,,,,,,,-44.0,,-80.0,,-42.0,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,,,-45.0,,,,,,,
101.772,3,43.71850147244028,10.421950710318471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,-49.0,,-48.0,,-87.0,,,-48.0,,,,-88.0,,,,,,,-80.0,,,,,,,,,,,,-55.0,,-82.0,,,,-54.0,,,,-54.0,,,,,,,,,,-54.0,-84.0,-80.0,,,,,,,-49.0,,,-54.0,,,,,,,,,-78.0,,,,-49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,-54.0,-87.0,,,,,,,,,,,,,,,,,,,,,,-48.0,,,,-54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.0,,,,,-86.0,,
105.764,4,43.718524080243384,10.421989490602915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,-54.0,,-54.0,,,,,-53.0,,,,,-88.0,,,,,,-76.0,,,,,,,,,,,,-56.0,,,,,,-55.0,,,,-56.0,,,,,,,,,,-56.0,,-83.0,,,,,,,-56.0,,,-56.0,,-83.0,,,,,-86.0,,-86.0,,,,-56.0,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,,-83.0,-85.0,,,,-87.0,,,-58.0,,,,,,,-87.0,,,,,,,,,,,,,,,,-53.0,,,,-56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.0,,,,,,,
109.772,4,43.71854668804649,10.422028270887356,,,,,,,,,,,,,,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-74.0,,,,,,-85.0,-66.0,,-66.0,,-85.0,,,-66.0,,,,-81.0,-80.0,,,-76.0,-88.0,,-73.0,,,,,,,,-77.0,,,,-66.0,,,-84.0,,-77.0,-67.0,,,,-64.0,,-79.0,,,,,,,,-67.0,-79.0,-75.0,,,,,,,-66.0,,,-66.0,,-75.0,,,,,,,,,,,-66.0,-76.0,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,,,,,,-66.0,-78.0,,-78.0,,,,,,-76.0,,,,,,,,,,,,,,-66.0,,,,-66.0,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,-66.0,,,,,-87.0,,
113.787,4,43.7185692958496,10.4220670511718,,,,,,-87.0,-90.0,,,,,,,,,,-74.0,,,,,,-70.0,,,,,,,,,,,,,,,,,-73.0,-90.0,,,,,,-69.0,,-68.0,,-78.0,,,-68.0,,,,-75.0,,,,,,,-71.0,,,,,-93.0,,,,,,-90.0,-70.0,,,-83.0,-91.0,,-73.0,,,,-71.0,,-67.0,,,,,,,,-70.0,-69.0,-70.0,-87.0,-86.0,-85.0,,-91.0,,-69.0,-85.0,,-70.0,,-78.0,-76.0,,,,,-91.0,,,,,-69.0,-68.0,,,,-87.0,,,,,,,,,-79.0,,,,,,,,,,,,,,,,,,-79.0,,-70.0,,,,-79.0,,-90.0,,-67.0,-72.0,,-70.0,,,,,,,,,-92.0,,,,,,-89.0,,,,,-68.0,,-79.0,,-71.0,,,,,,,,,,,,,,,,,,,-71.0,,-89.0,,,-83.0,,,,,-69.0,-87.0,,,,-83.0,,-86.0
143.365,4,43.71854292007931,10.422021807506617,-85.0,-83.0,-55.0,-73.0,,,-75.0,,,-76.0,,-63.0,,,,,,,,-86.0,,,-59.0,,-83.0,,,,,,,,-74.0,,-88.0,-61.0,,-60.0,-54.0,-64.0,-69.0,,,-78.0,,,-68.0,-52.0,-67.0,-70.0,-62.0,,,-68.0,,-88.0,,-63.0,,,,,,,-64.0,-62.0,,,,-76.0,,,,,,-76.0,-65.0,-62.0,,-89.0,-75.0,,-65.0,,,,-65.0,,-63.0,,-85.0,,,-75.0,-85.0,-84.0,-65.0,-63.0,-62.0,-54.0,,,,-76.0,,-67.0,-55.0,,-66.0,-84.0,,,-82.0,-85.0,,,-77.0,,-55.0,,,-67.0,-60.0,-87.0,,,-54.0,,,-52.0,,,-76.0,-73.0,,,-71.0,,,-72.0,,,-62.0,,,-52.0,,,,,,,,-52.0,,-60.0,,,,-52.0,-51.0,,-72.0,-65.0,-60.0,,-62.0,,-76.0,,,-63.0,,,-86.0,-75.0,,,,,,-75.0,,-83.0,,,-68.0,,-52.0,-84.0,-65.0,,,,,,,,,,,-55.0,,,,,,,,,-77.0,,,,-83.0,,,-85.0,,-68.0,,,,,,,
149.79,4,43.71851654430901,10.421976563841433,,,-76.0,,,,,,,,,,,,,,,,,,,,-64.0,,,,,,,,,,,,,-77.0,,,,-66.0,,,,,,,-68.0,,-67.0,,-75.0,,,-68.0,,,,-65.0,,,,,,,-74.0,,,,,,,,,,,,-61.0,,,,-87.0,,-62.0,,,,-63.0,,-68.0,,,,,,,,-61.0,-67.0,-69.0,,,,,,,-68.0,-75.0,,-62.0,,-71.0,-79.0,,,,,,,,,,-68.0,-68.0,,,,-75.0,,,,,,,,,,,,,,,,,,,-78.0,,,,,,,,-80.0,,-69.0,,,,-80.0,,,,-65.0,-73.0,,-72.0,,,,,,,,,,,,,,,,,,,,-68.0,,-79.0,,-64.0,,,,,,,,,,,-75.0,,,,,,,,,,,,,,,,,,-68.0,,-79.0,,,,,
153.78,3,43.71849016853872,10.421931320176249,,,,,,-83.0,,,,,,,,,-77.0,,-82.0,,,,,,-80.0,,,,,,,,,,,,,,,-79.0,,-67.0,,,,,,,-67.0,,-67.0,,,,,-67.0,,,,,,,,-76.0,,,-76.0,,,,,,,,,,,,-60.0,-81.0,,,,-75.0,-60.0,,,,-60.0,,-77.0,,,,,,,,-60.0,,-80.0,,,,,,,-66.0,-82.0,,-60.0,,-78.0,,,,,,,,,,,-65.0,,,,,-83.0,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.0,,,,,,,,,-76.0,,,,,,,,,,,,,,-68.0,-98.0,-86.0,,-60.0,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,-68.0,,-79.0,,,,,
157.805,3,43.71846379276843,10.421886076511067,,,-90.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,,,-83.0,,,,,,,-89.0,,-84.0,,-79.0,,,,,,,-72.0,,-72.0,,,,,-72.0,,,,,-87.0,,,,,,-81.0,,,,,,,,,,,,-70.0,-85.0,,,,,-70.0,,,,-70.0,,-86.0,,,,,,,,-71.0,,,,,,,,,-73.0,,,-70.0,,-86.0,,,,,,,-89.0,,,,-64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.0,,,,,,,,,,,,,,,,,,,,,,,-72.0,,,,-64.0,,,,,,,,,,,,,,,,,,,-84.0,,,,,,,,,,-72.0,,-89.0,,,,,
161.775,2,43.71843741699814,10.421840832845884,,,,,,-89.0,,,,,,,,,,,,,,,,,-91.0,,,,,,-89.0,,,,,,,,,,,-83.0,,,,,,-85.0,-56.0,,-56.0,,,,,-56.0,,,,,,,,-94.0,-88.0,,,,,,,,,,,,-84.0,,-58.0,,-87.0,,,,-58.0,,,,-58.0,,,,,,,,,,-58.0,,,,,,,,,-56.0,,,-58.0,,,,,,,,,-82.0,,-91.0,,-55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,-89.0,,-58.0,,,,,,,,,,,,,,,,,,,,,,,-56.0,,,,-56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.0,,,,,,,
165.785,2,43.71841104122785,10.4217955891807,,,-89.0,,,-82.0,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,,,,,,-91.0,,,,,,,,-83.0,-46.0,,-46.0,,,,-91.0,-46.0,-86.0,,,,,,,-86.0,-83.0,,,,,,,,,,,,-83.0,,-46.0,,-83.0,,,,-46.0,,,,-46.0,,,,,,,,,,-46.0,,,,,,,,,-46.0,,,-46.0,,,,,,,,,,,-85.0,,-47.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,,,,,,,-87.0,-81.0,,-46.0,,,,,,,,,,,,,,,-88.0,,-84.0,,,,,,-46.0,,-89.0,,-45.0,,,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,-46.0,,,-88.0,,,,
169.779,2,43.718384665457556,10.421750345515516,,,,,,-78.0,,,,,-89.0,,-90.0,,,,,,,,,,,,,,,,-80.0,-82.0,,,,,,,,-91.0,,,,-85.0,,,,-84.0,-35.0,,-34.0,,,,,-35.0,,,,,,,,,,,,,,,,,-91.0,,-84.0,,-84.0,,-38.0,,-78.0,,,-79.0,-38.0,,-85.0,,-38.0,,,,,,,,,,-38.0,,,,,,,,,-35.0,,,-38.0,,,,,,,,,,,-82.0,,-35.0,,,-86.0,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,-38.0,,-89.0,,,,,,,,,,,,,,,,,,,,,-35.0,,,,-37.0,,,,,,,,-85.0,-92.0,-81.0,,,,,,,,,,,,,,,,,,,-35.0,,,,,,,
173.865,1,43.71835828968727,10.421705101850334,,,-88.0,,-78.0,-77.0,,,,,-81.0,,,,,-78.0,,,,,,,,,,-80.0,,,-80.0,,,,,,,,,,,,,,,,,-84.0,-44.0,-92.0,-43.0,,,,,-44.0,,,,,,,-83.0,-79.0,,,,,,,,,-85.0,,,,-84.0,,-46.0,,-76.0,,,-82.0,-46.0,,-82.0,,-44.0,,,,,,,,,,-45.0,,,-89.0,,,,,,-43.0,,,-45.0,,,,,,,,,,,-83.0,,-44.0,,,,,,,,-84.0,,,,,,,,,,,,,,,-83.0,,,,,,,,,,,,,,,,-85.0,-78.0,,-44.0,,-85.0,,,,,,,,,,,-82.0,,,-79.0,-84.0,,,,,,-43.0,,,,-44.0,-78.0,,,,,,,-77.0,,-81.0,,,,,,,,,,,,,,,-78.0,,,-78.0,-43.0,,,,,,-82.0,
177.81,1,43.71833191391698,10.421659858185151,,,-89.0,,-77.0,-70.0,,,,,-77.0,,-86.0,,,-77.0,,,,,,,,,,-76.0,-82.0,,-70.0,-89.0,,,,,,,-81.0,,,,,-89.0,,,,-88.0,-50.0,,-51.0,,,,-91.0,-51.0,,,,,,,,-87.0,-69.0,,,,,,,,-86.0,,,,-88.0,,-50.0,,-78.0,,,-86.0,-50.0,,-86.0,,-50.0,-86.0,,,,,,,,,-50.0,,,,,,,,,-50.0,,-82.0,-49.0,,,,,,,,,,,-91.0,,-51.0,,,,,,,,,,,,,,,,,,,-83.0,,,,-86.0,,,,,,,,,,,,,,,,,-77.0,,-49.0,,-85.0,,,,,,,,,,,,,-72.0,-76.0,,,,,,,-50.0,,,,-49.0,-77.0,,,-87.0,,,,-73.0,,,,,,-86.0,,,,,,,,,,,-78.0,,,-76.0,-50.0,,,,,,,
